name,amenity_type,LatLng,lat,lon
KUO CHUAN PRESBYTERIAN PRIMARY SCHOOL,education,"1.34939813669536,103.855018233311",1.34939813669536,103.855018233311
KUO CHUAN PRESBYTERIAN SECONDARY SCHOOL,education,"1.35017129930314,103.854983746416",1.35017129930314,103.854983746416
LAKESIDE PRIMARY SCHOOL,education,"1.33820397704287,103.718089546664",1.33820397704287,103.718089546664
LIANHUA PRIMARY SCHOOL,education,"1.35424191127295,103.754165828711",1.35424191127295,103.754165828711
LOYANG VIEW SECONDARY SCHOOL,education,"1.36658417167238,103.956944585725",1.36658417167238,103.956944585725
MAHA BODHI SCHOOL,education,"1.32858023873554,103.901306904157",1.32858023873554,103.901306904157
MANJUSRI SECONDARY SCHOOL,education,"1.32747123084846,103.901719963831",1.32747123084846,103.901719963831
MARIS STELLA HIGH SCHOOL,education,"1.34139822375509,103.87776938227",1.34139822375509,103.87776938227
MARSILING PRIMARY SCHOOL,education,"1.43383904037059,103.773643013846",1.43383904037059,103.773643013846
MARSILING SECONDARY SCHOOL,education,"1.43664424769955,103.776008090454",1.43664424769955,103.776008090454
MARYMOUNT CONVENT SCHOOL,education,"1.34043840661368,103.839811736775",1.34043840661368,103.839811736775
MAYFLOWER PRIMARY SCHOOL,education,"1.37637683547682,103.843252803742",1.37637683547682,103.843252803742
MAYFLOWER SECONDARY SCHOOL,education,"1.36827266209722,103.835360726863",1.36827266209722,103.835360726863
MEE TOH SCHOOL,education,"1.39485356081865,103.90857257736",1.39485356081865,103.90857257736
MERIDIAN PRIMARY SCHOOL,education,"1.37550677054835,103.934953276155",1.37550677054835,103.934953276155
MERIDIAN SECONDARY SCHOOL,education,"1.3672468492013,103.948972483629",1.3672468492013,103.948972483629
METHODIST GIRLS' SCHOOL (PRIMARY),education,"1.33266213599636,103.783382114018",1.33266213599636,103.783382114018
METHODIST GIRLS' SCHOOL (SECONDARY),education,"1.33266213599636,103.783382114018",1.33266213599636,103.783382114018
MILLENNIA INSTITUTE,education,"1.35031939200985,103.741593577684",1.35031939200985,103.741593577684
MONTFORT JUNIOR SCHOOL,education,"1.37362445234082,103.889741457901",1.37362445234082,103.889741457901
MONTFORT SECONDARY SCHOOL,education,"1.37396131656912,103.888928372577",1.37396131656912,103.888928372577
NAN CHIAU HIGH SCHOOL,education,"1.38879582498399,103.890004423764",1.38879582498399,103.890004423764
NAN CHIAU PRIMARY SCHOOL,education,"1.39221149906592,103.891180928186",1.39221149906592,103.891180928186
NAN HUA HIGH SCHOOL,education,"1.30809529518605,103.768561446725",1.30809529518605,103.768561446725
NAN HUA PRIMARY SCHOOL,education,"1.31920159956387,103.761095065761",1.31920159956387,103.761095065761
NANYANG GIRLS' HIGH SCHOOL,education,"1.33058326666479,103.802420979943",1.33058326666479,103.802420979943
NANYANG JUNIOR COLLEGE,education,"1.35028314949236,103.866498721912",1.35028314949236,103.866498721912
NANYANG PRIMARY SCHOOL,education,"1.32107094241153,103.807681852799",1.32107094241153,103.807681852799
NATIONAL JUNIOR COLLEGE,education,"1.33029291072172,103.804110905425",1.33029291072172,103.804110905425
NAVAL BASE PRIMARY SCHOOL,education,"1.41590195697649,103.839100590207",1.41590195697649,103.839100590207
NAVAL BASE SECONDARY SCHOOL,education,"1.41937881620441,103.831050390247",1.41937881620441,103.831050390247
NEW TOWN PRIMARY SCHOOL,education,"1.29981138884057,103.799964819895",1.29981138884057,103.799964819895
NEW TOWN SECONDARY SCHOOL,education,"1.30977590011357,103.77318863421",1.30977590011357,103.77318863421
NGEE ANN PRIMARY SCHOOL,education,"1.30553224180437,103.917570005713",1.30553224180437,103.917570005713
NGEE ANN SECONDARY SCHOOL,education,"1.35447525755806,103.956747262496",1.35447525755806,103.956747262496
NORTH SPRING PRIMARY SCHOOL,education,"1.38706146494859,103.903202683028",1.38706146494859,103.903202683028
NORTH VIEW PRIMARY SCHOOL,education,"1.42745159462566,103.848378442893",1.42745159462566,103.848378442893
NORTH VISTA PRIMARY SCHOOL,education,"1.38255066171151,103.89626457548",1.38255066171151,103.89626457548
NORTH VISTA SECONDARY SCHOOL,education,"1.381131285358,103.899188813886",1.381131285358,103.899188813886
NORTHBROOKS SECONDARY SCHOOL,education,"1.42081285020652,103.845147332528",1.42081285020652,103.845147332528
NORTHLAND PRIMARY SCHOOL,education,"1.42130404159807,103.840792923345",1.42130404159807,103.840792923345
NORTHLAND SECONDARY SCHOOL,education,"1.43580183362637,103.840104687784",1.43580183362637,103.840104687784
NORTHLIGHT SCHOOL,education,"1.3191002158167,103.85575955353",1.3191002158167,103.85575955353
NORTHOAKS PRIMARY SCHOOL,education,"1.45732867302094,103.814075611175",1.45732867302094,103.814075611175
NORTHSHORE PRIMARY SCHOOL,education,"1.41842322079348,103.905147201163",1.41842322079348,103.905147201163
NUS HIGH SCHOOL OF MATHEMATICS AND SCIENCE,education,"1.30656448055686,103.769365156929",1.30656448055686,103.769365156929
OASIS PRIMARY SCHOOL,education,"1.40507184758584,103.911200193835",1.40507184758584,103.911200193835
OPERA ESTATE PRIMARY SCHOOL,education,"1.31996876377748,103.923752668632",1.31996876377748,103.923752668632
ORCHID PARK SECONDARY SCHOOL,education,"1.41532032779634,103.837859241343",1.41532032779634,103.837859241343
OUTRAM SECONDARY SCHOOL,education,"1.28651357464735,103.837127264403",1.28651357464735,103.837127264403
PALM VIEW PRIMARY SCHOOL,education,"1.38376923022123,103.891354675017",1.38376923022123,103.891354675017
PARK VIEW PRIMARY SCHOOL,education,"1.37801687647812,103.9392021807",1.37801687647812,103.9392021807
PASIR RIS CREST SECONDARY SCHOOL,education,"1.37284060102246,103.959728202919",1.37284060102246,103.959728202919
PASIR RIS PRIMARY SCHOOL,education,"1.37245132722087,103.962922699031",1.37245132722087,103.962922699031
PASIR RIS SECONDARY SCHOOL,education,"1.35422732653396,103.948962626204",1.35422732653396,103.948962626204
PAYA LEBAR METHODIST GIRLS' SCHOOL (PRIMARY),education,"1.3502545600894,103.884846876112",1.3502545600894,103.884846876112
PAYA LEBAR METHODIST GIRLS' SCHOOL (SECONDARY),education,"1.35096755912522,103.885120050588",1.35096755912522,103.885120050588
PEI CHUN PUBLIC SCHOOL,education,"1.33677864390672,103.855341310212",1.33677864390672,103.855341310212
PEI HWA PRESBYTERIAN PRIMARY SCHOOL,education,"1.33807302121151,103.776250903095",1.33807302121151,103.776250903095
PEI HWA SECONDARY SCHOOL,education,"1.39037504993234,103.878461745339",1.39037504993234,103.878461745339
PEI TONG PRIMARY SCHOOL,education,"1.31666529308968,103.767438999533",1.31666529308968,103.767438999533
PEICAI SECONDARY SCHOOL,education,"1.35951583222214,103.870010749055",1.35951583222214,103.870010749055
PEIRCE SECONDARY SCHOOL,education,"1.36665944653812,103.83021606804",1.36665944653812,103.83021606804
PEIYING PRIMARY SCHOOL,education,"1.41741627551251,103.830143209875",1.41741627551251,103.830143209875
PIONEER PRIMARY SCHOOL,education,"1.34883617453427,103.695003812477",1.34883617453427,103.695003812477
POI CHING SCHOOL,education,"1.35765121877679,103.935246486174",1.35765121877679,103.935246486174
PRESBYTERIAN HIGH SCHOOL,education,"1.38175437421949,103.842382968794",1.38175437421949,103.842382968794
PRINCESS ELIZABETH PRIMARY SCHOOL,education,"1.34919098857585,103.740719208011",1.34919098857585,103.740719208011
PUNGGOL COVE PRIMARY SCHOOL,education,"1.41158455562454,103.89890448429",1.41158455562454,103.89890448429
PUNGGOL GREEN PRIMARY SCHOOL,education,"1.40172590450528,103.898794262307",1.40172590450528,103.898794262307
PUNGGOL PRIMARY SCHOOL,education,"1.37820062547641,103.894667159512",1.37820062547641,103.894667159512
PUNGGOL SECONDARY SCHOOL,education,"1.40205738421399,103.909213706482",1.40205738421399,103.909213706482
PUNGGOL VIEW PRIMARY SCHOOL,education,"1.40505250226058,103.905299026568",1.40505250226058,103.905299026568
QIFA PRIMARY SCHOOL,education,"1.3132658326807,103.756629101811",1.3132658326807,103.756629101811
QIHUA PRIMARY SCHOOL,education,"1.44203596557592,103.788339762066",1.44203596557592,103.788339762066
QUEENSTOWN PRIMARY SCHOOL,education,"1.29552905587752,103.807648475656",1.29552905587752,103.807648475656
QUEENSTOWN SECONDARY SCHOOL,education,"1.29352126774652,103.813190980055",1.29352126774652,103.813190980055
QUEENSWAY SECONDARY SCHOOL,education,"1.30022271592188,103.802207291625",1.30022271592188,103.802207291625
RADIN MAS PRIMARY SCHOOL,education,"1.27489701529771,103.824115781658",1.27489701529771,103.824115781658
RAFFLES GIRLS' PRIMARY SCHOOL,education,"1.33004178068277,103.806397828938",1.33004178068277,103.806397828938
RAFFLES GIRLS' SCHOOL (SECONDARY),education,"1.34217479932295,103.84313404727",1.34217479932295,103.84313404727
RAFFLES INSTITUTION,education,"1.34618775847486,103.845875110532",1.34618775847486,103.845875110532
RED SWASTIKA SCHOOL,education,"1.33405659580859,103.934317528484",1.33405659580859,103.934317528484
REGENT SECONDARY SCHOOL,education,"1.39327908335682,103.751034411529",1.39327908335682,103.751034411529
RIVER VALLEY HIGH SCHOOL,education,"1.34459584223718,103.708190688947",1.34459584223718,103.708190688947
RIVER VALLEY PRIMARY SCHOOL,education,"1.29418347842837,103.836018941571",1.29418347842837,103.836018941571
RIVERSIDE PRIMARY SCHOOL,education,"1.44700426493785,103.801889031334",1.44700426493785,103.801889031334
RIVERSIDE SECONDARY SCHOOL,education,"1.44110157139127,103.78830823641",1.44110157139127,103.78830823641
RIVERVALE PRIMARY SCHOOL,education,"1.39333506298213,103.904545253288",1.39333506298213,103.904545253288
ROSYTH SCHOOL,education,"1.3728583654058,103.87477170399",1.3728583654058,103.87477170399
RULANG PRIMARY SCHOOL,education,"1.34673868889096,103.718457955487",1.34673868889096,103.718457955487
"SCHOOL OF SCIENCE AND TECHNOLOGY, SINGAPORE",education,"1.31292810600277,103.774011529322",1.31292810600277,103.774011529322
"SCHOOL OF THE ARTS, SINGAPORE",education,"1.29936480411316,103.848687419363",1.29936480411316,103.848687419363
SEMBAWANG PRIMARY SCHOOL,education,"1.4457453096024,103.821152676215",1.4457453096024,103.821152676215
SEMBAWANG SECONDARY SCHOOL,education,"1.44531502131387,103.816843258118",1.44531502131387,103.816843258118
SENG KANG PRIMARY SCHOOL,education,"1.38925044778224,103.899527879229",1.38925044778224,103.899527879229
SENG KANG SECONDARY SCHOOL,education,"1.38659683143747,103.898365036709",1.38659683143747,103.898365036709
SENGKANG GREEN PRIMARY SCHOOL,education,"1.3925400930811,103.874984869551",1.3925400930811,103.874984869551
SERANGOON GARDEN SECONDARY SCHOOL,education,"1.36932570490947,103.869270301476",1.36932570490947,103.869270301476
SERANGOON SECONDARY SCHOOL,education,"1.37465538827443,103.902138740699",1.37465538827443,103.902138740699
SHUQUN PRIMARY SCHOOL,education,"1.34686967259067,103.721559387203",1.34686967259067,103.721559387203
